schid,sid,size,lowinc,mobility,female,black,hispanic,retained,grade,year,math
3240,300889052,748,100,18.7,0,1,0,0,2,0.5,0.587
3240,300889052,748,100,18.7,0,1,0,0,3,1.5,0.347
3240,300889052,748,100,18.7,0,1,0,0,4,2.5,1.199
3240,302096132,748,100,18.7,0,1,0,0,1,-0.5,-0.427
3240,302096132,748,100,18.7,0,1,0,0,2,0.5,-0.316
3240,302096132,748,100,18.7,0,1,0,0,3,1.5,0.459
3240,302096132,748,100,18.7,0,1,0,0,4,2.5,1.047
3240,302578552,748,100,18.7,0,1,0,0,1,-0.5,-0.785
3240,302578552,748,100,18.7,0,1,0,0,2,0.5,1.146
3240,302578552,748,100,18.7,0,1,0,0,3,1.5,1.421
3240,302578552,748,100,18.7,0,1,0,0,4,2.5,1.736
3240,303273302,748,100,18.7,1,1,0,0,1,-0.5,-1.185
3240,303273302,748,100,18.7,1,1,0,0,2,0.5,-1.446
3240,303273302,748,100,18.7,1,1,0,0,3,1.5,-0.456
3240,303273302,748,100,18.7,1,1,0,0,4,2.5,-0.17
3240,303564701,748,100,18.7,0,1,0,0,0,-1.5,-3.268
3240,303564701,748,100,18.7,0,1,0,0,1,-0.5,-1.25
3240,303564701,748,100,18.7,0,1,0,0,2,0.5,-0.826
3240,303564701,748,100,18.7,0,1,0,0,3,1.5,0.516
3240,303564701,748,100,18.7,0,1,0,0,4,2.5,1.047
3240,304866092,748,100,18.7,0,1,0,0,1,-0.5,-1.568
3240,304866092,748,100,18.7,0,1,0,0,2,0.5,-1.555
3240,304866092,748,100,18.7,0,1,0,0,3,1.5,-0.403
3240,304866092,748,100,18.7,0,1,0,0,4,2.5,-0.17
3240,304867812,748,100,18.7,1,1,0,0,1,-0.5,-0.785
3240,304867812,748,100,18.7,1,1,0,0,2,0.5,-0.623
3240,304867812,748,100,18.7,1,1,0,0,3,1.5,1.066
3240,304867812,748,100,18.7,1,1,0,0,4,2.5,1.047
3240,305762922,748,100,18.7,0,1,0,0,1,-0.5,-2.009
3240,305762922,748,100,18.7,0,1,0,1,1,0.5,-1.757
3240,305762922,748,100,18.7,0,1,0,0,2,1.5,-2.124
3240,305762922,748,100,18.7,0,1,0,0,3,2.5,-0.373
3240,307780141,748,100,18.7,1,1,0,0,0,-1.5,-1.83
3240,307780141,748,100,18.7,1,1,0,0,1,-0.5,-1.378
3240,307780141,748,100,18.7,1,1,0,0,2,0.5,0.227
3240,307780141,748,100,18.7,1,1,0,0,3,1.5,0.632
3240,307780141,748,100,18.7,1,1,0,0,4,2.5,1.679
3240,308429952,748,100,18.7,1,1,0,0,1,-0.5,-1.314
3240,308429952,748,100,18.7,1,1,0,0,2,0.5,-0.826
3240,308429952,748,100,18.7,1,1,0,0,3,1.5,0.873
3240,308429952,748,100,18.7,1,1,0,0,4,2.5,0.997
3240,308433982,748,100,18.7,0,1,0,0,1,-0.5,0.148
3240,308433982,748,100,18.7,0,1,0,0,2,0.5,1.146
3240,308433982,748,100,18.7,0,1,0,0,3,1.5,1.421
3240,309067722,748,100,18.7,0,1,0,0,2,0.5,0.587
3240,309067722,748,100,18.7,0,1,0,0,3,1.5,1.578
3240,309067722,748,100,18.7,0,1,0,0,4,2.5,1.407
3240,309405201,748,100,18.7,0,1,0,0,0,-1.5,-2.097
3240,309405201,748,100,18.7,0,1,0,0,1,-0.5,-1.505
3240,309405201,748,100,18.7,0,1,0,0,2,0.5,-0.725
3240,309405201,748,100,18.7,0,1,0,0,3,1.5,0.074
3240,309405201,748,100,18.7,0,1,0,0,4,2.5,1.047
3240,309406281,748,100,18.7,1,1,0,0,0,-1.5,-3.395
3240,309406281,748,100,18.7,1,1,0,0,1,-0.5,-1.314
3240,309406281,748,100,18.7,1,1,0,0,2,0.5,-1.34
3240,309407171,748,100,18.7,0,1,0,0,0,-1.5,-1.76
3240,309407171,748,100,18.7,0,1,0,0,1,-0.5,-0.785
3240,309407171,748,100,18.7,0,1,0,0,2,0.5,-0.419
3240,309407171,748,100,18.7,0,1,0,0,3,1.5,1.134
3240,309407171,748,100,18.7,0,1,0,0,4,2.5,1.568
3240,309408141,748,100,18.7,1,1,0,0,0,-1.5,-0.733
3240,309408141,748,100,18.7,1,1,0,0,1,-0.5,-0.194
3240,309408141,748,100,18.7,1,1,0,0,2,0.5,1.678
3240,309408141,748,100,18.7,1,1,0,0,3,1.5,0.873
3240,309409541,748,100,18.7,1,1,0,0,0,-1.5,-1.898
3240,309409541,748,100,18.7,1,1,0,0,1,-0.5,-1.185
3240,309409541,748,100,18.7,1,1,0,0,2,0.5,-0.928
3240,309409541,748,100,18.7,1,1,0,0,3,1.5,0.292
3240,309409541,748,100,18.7,1,1,0,0,4,2.5,0.65
3240,309409971,748,100,18.7,1,1,0,0,0,-1.5,-2.535
3240,309409971,748,100,18.7,1,1,0,1,0,-0.5,-1.76
3240,309409971,748,100,18.7,1,1,0,0,1,0.5,-0.945
3240,309409971,748,100,18.7,1,1,0,0,2,1.5,-0.454
3240,309409971,748,100,18.7,1,1,0,0,3,2.5,0.453
3240,309412681,748,100,18.7,0,1,0,0,0,-1.5,-2.413
3240,309412681,748,100,18.7,0,1,0,0,1,-0.5,-0.854
3240,309412681,748,100,18.7,0,1,0,0,2,0.5,-1.555
3240,309412681,748,100,18.7,0,1,0,0,3,1.5,-0.563
3240,309412681,748,100,18.7,0,1,0,0,4,2.5,0.148
3240,311583702,748,100,18.7,1,1,0,0,1,-0.5,-1.25
3240,311583702,748,100,18.7,1,1,0,0,2,0.5,-1.236
3240,311583702,748,100,18.7,1,1,0,0,3,1.5,-0.244
3240,317654202,748,100,18.7,1,1,0,0,1,-0.5,-1.541
3240,317654202,748,100,18.7,1,1,0,1,1,0.5,-1.063
3240,317654202,748,100,18.7,1,1,0,0,2,1.5,-0.391
3240,317654202,748,100,18.7,1,1,0,0,3,2.5,0.749
3250,260265041,598,91,37.9,1,1,0,0,0,-1.5,-2.558
3250,260265041,598,91,37.9,1,1,0,0,1,-0.5,-1.757
3250,260265041,598,91,37.9,1,1,0,0,2,0.5,-1.236
3250,285470642,598,91,37.9,1,1,0,0,2,0.5,-1.778
3250,285470642,598,91,37.9,1,1,0,0,3,1.5,-0.616
3250,285470642,598,91,37.9,1,1,0,0,4,2.5,1.098
3250,285471531,598,91,37.9,1,1,0,0,0,-1.5,-4.228
3250,285471531,598,91,37.9,1,1,0,1,0,-0.5,-2.899
3250,285471531,598,91,37.9,1,1,0,0,1,0.5,-2.235
3250,285471531,598,91,37.9,1,1,0,0,2,1.5,-1.485
3250,285471531,598,91,37.9,1,1,0,0,3,2.5,-0.873
3250,285472931,598,91,37.9,1,1,0,0,0,-1.5,-1.276
3250,285472931,598,91,37.9,1,1,0,1,0,-0.5,-0.974
3250,285472931,598,91,37.9,1,1,0,0,1,0.5,-1.179
3250,285472931,598,91,37.9,1,1,0,0,2,1.5,-0.517
3250,285472931,598,91,37.9,1,1,0,0,3,2.5,0.688
3250,285475281,598,91,37.9,0,1,0,0,0,-1.5,-1.276
3250,285475281,598,91,37.9,0,1,0,0,1,-0.5,-0.645
3250,285475281,598,91,37.9,0,1,0,0,2,0.5,0.587
3250,285475281,598,91,37.9,0,1,0,0,3,1.5,0.459
3250,285475281,598,91,37.9,0,1,0,0,4,2.5,1.514
3250,285478111,598,91,37.9,1,1,0,0,0,-1.5,-2.377
3250,285478111,598,91,37.9,1,1,0,0,1,-0.5,-1.882
3250,285478111,598,91,37.9,1,1,0,0,2,0.5,-0.623
3250,285478111,598,91,37.9,1,1,0,0,3,1.5,0.128
3250,285478111,598,91,37.9,1,1,0,0,4,2.5,0.897
3250,291426963,598,91,37.9,1,1,0,0,2,0.5,-0.826
3250,291426963,598,91,37.9,1,1,0,0,3,1.5,-0.297
3250,291426963,598,91,37.9,1,1,0,0,4,2.5,0.798
3250,296515581,598,91,37.9,0,1,0,0,0,-2.5,-1.538
3250,296515581,598,91,37.9,0,1,0,1,0,-1.5,-2.188
3250,296515581,598,91,37.9,0,1,0,0,1,-0.5,-1.314
3250,296515581,598,91,37.9,0,1,0,0,2,0.5,-0.522
3250,296515581,598,91,37.9,0,1,0,0,3,1.5,-0.244
3250,296515581,598,91,37.9,0,1,0,0,4,2.5,0.402
3250,296517951,598,91,37.9,1,1,0,0,0,-1.5,-0.974
3250,296517951,598,91,37.9,1,1,0,0,1,-0.5,-0.716
3250,296517951,598,91,37.9,1,1,0,0,2,0.5,0.114
3250,296517951,598,91,37.9,1,1,0,0,3,1.5,0.347
3250,296517951,598,91,37.9,1,1,0,0,4,2.5,1.912
3250,296519221,598,91,37.9,0,1,0,0,0,-1.5,-2.732
3250,296519221,598,91,37.9,0,1,0,0,1,-0.5,-1.25
3250,296519221,598,91,37.9,0,1,0,0,2,0.5,-1.132
3250,296519221,598,91,37.9,0,1,0,0,3,1.5,-0.192
3250,296519221,598,91,37.9,0,1,0,0,4,2.5,-0.338
3250,296519652,598,91,37.9,1,1,0,0,3,0.5,2.099
3250,296519652,598,91,37.9,1,1,0,0,4,1.5,1.885
3250,296519652,598,91,37.9,1,1,0,0,5,2.5,3.015
3250,296520151,598,91,37.9,0,1,0,0,0,-1.5,-3.721
3250,296520151,598,91,37.9,0,1,0,1,0,-0.5,-0.974
3250,296520151,598,91,37.9,0,1,0,0,1,0.5,-0.886
3250,296520151,598,91,37.9,0,1,0,0,2,1.5,0.37
3250,296520151,598,91,37.9,0,1,0,0,3,2.5,1.279
3250,296521041,598,91,37.9,1,1,0,0,0,-1.5,-2.558
3250,296521041,598,91,37.9,1,1,0,0,1,-0.5,-1.25
3250,296521041,598,91,37.9,1,1,0,0,2,0.5,0.716
3250,296521041,598,91,37.9,1,1,0,0,3,1.5,0.632
3250,296521041,598,91,37.9,1,1,0,0,4,2.5,1.148
3250,296521471,598,91,37.9,1,1,0,0,0,-1.5,-3.887
3250,296521471,598,91,37.9,1,1,0,0,1,-0.5,-2.946
3250,296521471,598,91,37.9,1,1,0,0,2,0.5,-2.015
3250,296521471,598,91,37.9,1,1,0,1,2,1.5,-1.003
3250,296521981,598,91,37.9,1,1,0,0,0,-1.5,-1.987
3250,296521981,598,91,37.9,1,1,0,0,1,-0.5,-0.574
3250,296521981,598,91,37.9,1,1,0,0,2,0.5,0.995
3250,296521981,598,91,37.9,1,1,0,0,3,1.5,0.459
3250,296521981,598,91,37.9,1,1,0,0,4,2.5,0.997
3250,296522441,598,91,37.9,0,1,0,0,0,-1.5,-2.377
3250,296522441,598,91,37.9,0,1,0,1,0,-0.5,-2.032
3250,296522441,598,91,37.9,0,1,0,0,1,0.5,-1.583
3250,296522441,598,91,37.9,0,1,0,0,2,1.5,-1.485
3250,296522441,598,91,37.9,0,1,0,0,3,2.5,-0.537
3250,296524061,598,91,37.9,0,1,0,0,0,-1.5,-1.987
3250,296524061,598,91,37.9,0,1,0,0,1,-0.5,-0.921
3250,296524061,598,91,37.9,0,1,0,0,2,0.5,1.146
3250,296527751,598,91,37.9,0,1,0,0,0,-2.5,-1.772
3250,296527751,598,91,37.9,0,1,0,1,0,-1.5,-2.558
3250,296527751,598,91,37.9,0,1,0,0,1,-0.5,-0.028
3250,302517761,598,91,37.9,0,1,0,0,0,-1.5,-2.732
3250,302517761,598,91,37.9,0,1,0,0,1,-0.5,-1.568
3250,302517761,598,91,37.9,0,1,0,0,2,0.5,-0.316
3250,302517761,598,91,37.9,0,1,0,0,3,1.5,0.237
3250,306364491,598,91,37.9,0,1,0,0,0,-1.5,-2.732
3250,306364491,598,91,37.9,0,1,0,0,1,-0.5,-0.427
3250,306364491,598,91,37.9,0,1,0,0,2,0.5,1.146
3250,306364491,598,91,37.9,0,1,0,0,3,1.5,1.346
3250,306364491,598,91,37.9,0,1,0,0,4,2.5,2.521
3250,306871161,598,91,37.9,1,1,0,0,0,-1.5,-3.232
3250,306871161,598,91,37.9,1,1,0,0,1,-0.5,-2.2
3250,306871161,598,91,37.9,1,1,0,0,2,0.5,-1.236
3250,306871161,598,91,37.9,1,1,0,0,3,1.5,0.292
3250,306871161,598,91,37.9,1,1,0,0,4,2.5,0.65
3250,309003241,598,91,37.9,1,1,0,0,0,-1.5,-2.558
3250,309003241,598,91,37.9,1,1,0,0,1,-0.5,-0.988
3250,309003241,598,91,37.9,1,1,0,0,2,0.5,0.463
3250,309003241,598,91,37.9,1,1,0,0,3,1.5,0.691
3250,309003241,598,91,37.9,1,1,0,0,4,2.5,1.047
3250,309004051,598,91,37.9,0,1,0,0,0,-1.5,-2.732
3250,309004051,598,91,37.9,0,1,0,0,1,-0.5,-1.631
3250,309004051,598,91,37.9,0,1,0,0,2,0.5,-0.623
3250,309004051,598,91,37.9,0,1,0,0,3,1.5,0.873
3250,309004051,598,91,37.9,0,1,0,0,4,2.5,0.452
3250,309007741,598,91,37.9,1,1,0,0,0,-1.5,-2.188
3250,309007741,598,91,37.9,1,1,0,0,1,-0.5,-1.314
3250,309007741,598,91,37.9,1,1,0,0,2,0.5,0.463
3250,309007741,598,91,37.9,1,1,0,0,3,1.5,0.292
3250,309007741,598,91,37.9,1,1,0,0,4,2.5,1.25
3250,309009951,598,91,37.9,0,1,0,0,0,-1.5,-1.772
3250,309009951,598,91,37.9,0,1,0,0,1,-0.5,-1.054
3250,309009951,598,91,37.9,0,1,0,0,2,0.5,0.114
3250,309009951,598,91,37.9,0,1,0,0,3,1.5,0.074
3250,309009951,598,91,37.9,0,1,0,0,4,2.5,0.65
3250,309010881,598,91,37.9,1,1,0,0,0,-1.5,-1.538
3250,309010881,598,91,37.9,1,1,0,0,1,-0.5,-0.028
3250,309010881,598,91,37.9,1,1,0,0,2,0.5,1.309
3250,309010881,598,91,37.9,1,1,0,0,3,1.5,1.839
3250,309010881,598,91,37.9,1,1,0,0,4,2.5,1.852
3250,309014441,598,91,37.9,1,1,0,0,0,-1.5,-1.772
3250,309014441,598,91,37.9,1,1,0,0,1,-0.5,-1.054
3250,309014441,598,91,37.9,1,1,0,0,2,0.5,0.114
3250,309014441,598,91,37.9,1,1,0,0,3,1.5,0.516
3250,309014441,598,91,37.9,1,1,0,0,4,2.5,1.679
3250,309014871,598,91,37.9,0,1,0,0,0,-1.5,-1.538
3250,309014871,598,91,37.9,0,1,0,0,1,-0.5,-0.028
3250,309014871,598,91,37.9,0,1,0,0,2,0.5,1.485
3250,309014871,598,91,37.9,0,1,0,0,3,1.5,1.934
3250,309014871,598,91,37.9,0,1,0,0,4,2.5,1.623
3250,309016491,598,91,37.9,1,1,0,0,0,-1.5,-1.987
3250,309016491,598,91,37.9,1,1,0,0,1,-0.5,-0.716
3250,309016491,598,91,37.9,1,1,0,0,2,0.5,0.227
3250,309016491,598,91,37.9,1,1,0,0,3,1.5,0.573
3250,309016491,598,91,37.9,1,1,0,0,4,2.5,1.514
3250,309017971,598,91,37.9,0,1,0,0,0,-1.5,-1.538
3250,309017971,598,91,37.9,0,1,0,0,1,-0.5,-0.716
3250,309017971,598,91,37.9,0,1,0,0,2,0.5,1.309
3250,309017971,598,91,37.9,0,1,0,0,3,1.5,1.273
3250,309017971,598,91,37.9,0,1,0,0,4,2.5,1.623
3250,310922991,598,91,37.9,1,1,0,0,0,-2.5,-2.188
3250,310922991,598,91,37.9,1,1,0,1,0,-1.5,-2.188
3250,310922991,598,91,37.9,1,1,0,0,1,-0.5,-0.574
3250,310922991,598,91,37.9,1,1,0,0,2,0.5,0.995
3250,310926712,598,91,37.9,1,1,0,0,1,-0.5,1.043
3250,310926712,598,91,37.9,1,1,0,0,2,0.5,2.43
3250,310926712,598,91,37.9,1,1,0,0,3,1.5,2.508
3250,310926712,598,91,37.9,1,1,0,0,4,2.5,2.954
3280,201347472,417,17.2,22.2,0,0,0,0,1,-0.5,1.194
3280,201347472,417,17.2,22.2,0,0,0,0,2,0.5,0.852
3280,201347472,417,17.2,22.2,0,0,0,0,3,1.5,1.202
3280,201347472,417,17.2,22.2,0,0,0,0,4,2.5,2.859
3280,212478711,417,17.2,22.2,1,0,0,0,0,-1.5,-0.619
3280,212478711,417,17.2,22.2,1,0,0,0,1,-0.5,-0.645
3280,212478711,417,17.2,22.2,1,0,0,0,2,0.5,1.309
3280,212478711,417,17.2,22.2,1,0,0,0,3,1.5,2.034
3280,212478711,417,17.2,22.2,1,0,0,0,4,2.5,2.682
3280,212482581,417,17.2,22.2,1,0,0,0,0,-1.5,-1.541
3280,212482581,417,17.2,22.2,1,0,0,0,1,-0.5,0.905
3280,212482581,417,17.2,22.2,1,0,0,0,2,0.5,1.485
3280,212482581,417,17.2,22.2,1,0,0,0,3,1.5,2.034
3280,212482581,417,17.2,22.2,1,0,0,0,4,2.5,2.521
3280,212483121,417,17.2,22.2,1,0,0,0,0,-1.5,-1.898
3280,212483121,417,17.2,22.2,1,0,0,0,1,-0.5,-1.054
3280,212483121,417,17.2,22.2,1,0,0,0,2,0.5,1.309
3280,212483121,417,17.2,22.2,1,0,0,0,3,1.5,1.346
3280,212483121,417,17.2,22.2,1,0,0,0,4,2.5,0.897
3280,212483711,417,17.2,22.2,1,0,0,0,0,-1.5,-2.097
3280,212483711,417,17.2,22.2,1,0,0,0,1,-0.5,-1.25
3280,212483711,417,17.2,22.2,1,0,0,0,2,0.5,-0.316
3280,212483711,417,17.2,22.2,1,0,0,0,3,1.5,1.134
3280,212483711,417,17.2,22.2,1,0,0,0,4,2.5,1.912
3280,212484791,417,17.2,22.2,1,0,1,0,0,-1.5,-0.942
3280,212484791,417,17.2,22.2,1,0,1,0,1,-0.5,-0.574
3280,212484791,417,17.2,22.2,1,0,1,0,2,0.5,1.309
3280,212484791,417,17.2,22.2,1,0,1,0,3,1.5,1.134
3280,212484791,417,17.2,22.2,1,0,1,0,4,2.5,1.623
3280,212485841,417,17.2,22.2,1,0,0,0,0,-1.5,-0.733
3280,212485841,417,17.2,22.2,1,0,0,0,1,-0.5,-0.351
3280,212485841,417,17.2,22.2,1,0,0,0,2,0.5,2.14
3280,212485841,417,17.2,22.2,1,0,0,0,3,1.5,1.202
3280,212486061,417,17.2,22.2,1,0,0,0,0,-1.5,-1.83
3280,212486061,417,17.2,22.2,1,0,0,0,1,-0.5,-2.33
3280,212486061,417,17.2,22.2,1,0,0,0,2,0.5,0.995
3280,212486061,417,17.2,22.2,1,0,0,0,3,1.5,0.811
3280,212486061,417,17.2,22.2,1,0,0,0,4,2.5,1.736
3280,212486221,417,17.2,22.2,0,0,0,0,0,-1.5,-1.616
3280,212486221,417,17.2,22.2,0,0,0,0,1,-0.5,-0.854
3280,212486221,417,17.2,22.2,0,0,0,0,2,0.5,0.587
3280,212486221,417,17.2,22.2,0,0,0,0,3,1.5,1.134
3280,212486221,417,17.2,22.2,0,0,0,0,4,2.5,2.035
3280,212486491,417,17.2,22.2,1,0,0,0,0,-1.5,-1.13
3280,212486491,417,17.2,22.2,1,0,0,0,1,-0.5,-0.501
3280,212486491,417,17.2,22.2,1,0,0,0,2,0.5,1.146
3280,212486491,417,17.2,22.2,1,0,0,0,3,1.5,1.134
3280,212486491,417,17.2,22.2,1,0,0,0,4,2.5,1.568
3280,212486811,417,17.2,22.2,0,0,0,0,0,-1.5,-1.13
3280,212486811,417,17.2,22.2,0,0,0,0,1,-0.5,-0.112
3280,212486811,417,17.2,22.2,0,0,0,0,2,0.5,1.678
3280,212486811,417,17.2,22.2,0,0,0,0,3,1.5,0.873
3280,212486811,417,17.2,22.2,0,0,0,0,4,2.5,1.568
3280,212487621,417,17.2,22.2,0,0,0,0,0,-1.5,-1.76
3280,212487621,417,17.2,22.2,0,0,0,0,1,-0.5,-1.378
3280,212487621,417,17.2,22.2,0,0,0,0,2,0.5,-0.826
3280,212487621,417,17.2,22.2,0,0,0,0,3,1.5,0.021
3280,212487621,417,17.2,22.2,0,0,0,0,4,2.5,1.514
3280,247039322,417,17.2,22.2,1,1,0,0,2,0.5,0.114
3280,247039322,417,17.2,22.2,1,1,0,0,3,1.5,0.691
3280,247039322,417,17.2,22.2,1,1,0,0,4,2.5,1.568
3280,254121091,417,17.2,22.2,1,0,0,0,0,-1.5,-0.365
3280,254121091,417,17.2,22.2,1,0,0,0,1,-0.5,-0.645
3280,254121091,417,17.2,22.2,1,0,0,0,2,0.5,1.146
3280,254121091,417,17.2,22.2,1,0,0,0,3,1.5,0.873
3280,254121091,417,17.2,22.2,1,0,0,0,4,2.5,2.6
3280,283096941,417,17.2,22.2,1,0,0,0,0,-1.5,-0.84
3280,283096941,417,17.2,22.2,1,0,0,0,1,-0.5,-0.427
3280,283096941,417,17.2,22.2,1,0,0,0,2,0.5,1.485
3280,283096941,417,17.2,22.2,1,0,0,0,3,1.5,0.182
3280,283096941,417,17.2,22.2,1,0,0,0,4,2.5,1.679
3280,283097081,417,17.2,22.2,1,0,0,0,0,-1.5,-0.942
3280,283097081,417,17.2,22.2,1,0,0,0,1,-0.5,-0.112
3280,283097081,417,17.2,22.2,1,0,0,0,2,0.5,0.995
3280,283097081,417,17.2,22.2,1,0,0,0,3,1.5,0.936
3280,283097081,417,17.2,22.2,1,0,0,0,4,2.5,2.099
3280,283097321,417,17.2,22.2,0,0,0,0,0,-1.5,-0.84
3280,283097321,417,17.2,22.2,0,0,0,0,1,-0.5,-0.921
3280,283097321,417,17.2,22.2,0,0,0,0,2,0.5,-0.211
3280,283097321,417,17.2,22.2,0,0,0,0,3,1.5,0.347
3280,283097321,417,17.2,22.2,0,0,0,0,4,2.5,1.098
3280,283097401,417,17.2,22.2,0,0,0,0,0,-1.5,-1.038
3280,283097401,417,17.2,22.2,0,0,0,0,1,-0.5,-0.988
3280,283097401,417,17.2,22.2,0,0,0,0,2,0.5,1.894
3280,283097401,417,17.2,22.2,0,0,0,0,3,1.5,1.578
3280,283097401,417,17.2,22.2,0,0,0,0,4,2.5,3.163
3280,283098131,417,17.2,22.2,0,1,0,0,0,-1.5,-0.619
3280,283098131,417,17.2,22.2,0,1,0,0,1,-0.5,0.338
3280,283098131,417,17.2,22.2,0,1,0,0,2,0.5,1.309
3280,283098131,417,17.2,22.2,0,1,0,0,3,1.5,2.034
3280,283098131,417,17.2,22.2,0,1,0,0,4,2.5,2.035
3280,283099021,417,17.2,22.2,1,0,0,0,0,-1.5,-1.218
3280,283099021,417,17.2,22.2,1,0,0,0,1,-0.5,-0.427
3280,283099021,417,17.2,22.2,1,0,0,0,2,0.5,-0.211
3280,283099021,417,17.2,22.2,1,0,0,0,3,1.5,0.811
3280,283099021,417,17.2,22.2,1,0,0,0,4,2.5,1.973
3280,283110361,417,17.2,22.2,0,0,0,0,0,-1.5,-1.689
3280,283110361,417,17.2,22.2,0,0,0,0,1,-0.5,-0.921
3280,283110361,417,17.2,22.2,0,0,0,1,1,0.5,-0.197
3280,289586842,417,17.2,22.2,0,0,0,0,2,0.5,1.146
3280,289586842,417,17.2,22.2,0,0,0,0,3,1.5,1.498
3280,289586842,417,17.2,22.2,0,0,0,0,4,2.5,2.6
3280,297378512,417,17.2,22.2,1,0,1,0,2,0.5,0.114
3280,297378512,417,17.2,22.2,1,0,1,0,3,1.5,0.751
3280,297378512,417,17.2,22.2,1,0,1,0,4,2.5,1.623
3280,304322822,417,17.2,22.2,0,0,0,0,1,-0.5,-2.136
3280,304322822,417,17.2,22.2,0,0,0,1,1,0.5,-1.352
3280,304322822,417,17.2,22.2,0,0,0,0,2,1.5,-0.883
3280,304322822,417,17.2,22.2,0,0,0,0,3,2.5,0.938
3360,196700743,526,100,55.4,1,1,0,0,1,-0.5,-2.162
3360,196700743,526,100,55.4,1,1,0,0,2,0.5,-1.34
3360,196700743,526,100,55.4,1,1,0,0,3,1.5,-0.563
3360,244832311,526,100,55.4,0,1,0,0,0,-1.5,-2.377
3360,244832311,526,100,55.4,0,1,0,0,1,-0.5,-1.464
3360,244832311,526,100,55.4,0,1,0,0,2,0.5,-1.34
3360,244832311,526,100,55.4,0,1,0,0,3,1.5,-0.403
3360,244832311,526,100,55.4,0,1,0,0,4,2.5,0.148
3360,244834951,526,100,55.4,0,1,0,0,0,-2.5,-3.068
3360,244834951,526,100,55.4,0,1,0,1,0,-1.5,-1.538
3360,244834951,526,100,55.4,0,1,0,0,1,-0.5,-1.757
3360,244834951,526,100,55.4,0,1,0,0,2,0.5,-2.27
3360,244834951,526,100,55.4,0,1,0,0,3,1.5,-1.484
3360,260607611,526,100,55.4,1,1,0,0,0,-1.5,-1.538
3360,260607611,526,100,55.4,1,1,0,0,1,-0.5,-1.12
3360,260607611,526,100,55.4,1,1,0,0,2,0.5,-0.928
3360,260607611,526,100,55.4,1,1,0,0,3,1.5,0.128
3360,260607611,526,100,55.4,1,1,0,0,4,2.5,1.199
3360,279663651,526,100,55.4,1,1,0,0,0,-1.5,-2.377
3360,279663651,526,100,55.4,1,1,0,0,1,-0.5,-1.378
3360,279663651,526,100,55.4,1,1,0,0,2,0.5,-0.522
3360,287912831,526,100,55.4,0,1,0,0,0,-1.5,-2.732
3360,287912831,526,100,55.4,0,1,0,0,1,-0.5,-1.694
3360,287912831,526,100,55.4,0,1,0,0,2,0.5,-2.14
3360,287914531,526,100,55.4,1,1,0,0,0,-1.5,-1.538
3360,287914531,526,100,55.4,1,1,0,0,1,-0.5,-1.568
3360,287914531,526,100,55.4,1,1,0,0,2,0.5,-0.316
3360,287914531,526,100,55.4,1,1,0,0,3,1.5,0.403
3360,287914531,526,100,55.4,1,1,0,0,4,2.5,1.25
3360,287917631,526,100,55.4,1,1,0,0,0,-1.5,-2.188
3360,287917631,526,100,55.4,1,1,0,0,1,-0.5,-2.265
3360,287917631,526,100,55.4,1,1,0,0,2,0.5,-1.34
3360,287917631,526,100,55.4,1,1,0,0,3,1.5,0.021
3360,287917631,526,100,55.4,1,1,0,0,4,2.5,0.699
3360,287920851,526,100,55.4,1,1,0,0,0,-1.5,-2.188
3360,287920851,526,100,55.4,1,1,0,0,1,-0.5,-0.785
3360,287920851,526,100,55.4,1,1,0,0,2,0.5,-0.316
3360,287920851,526,100,55.4,1,1,0,0,3,1.5,0.459
3360,287920851,526,100,55.4,1,1,0,0,4,2.5,2.164
3360,287921741,526,100,55.4,1,1,0,0,0,-1.5,-1.538
3360,287921741,526,100,55.4,1,1,0,0,1,-0.5,-0.273
3360,287921741,526,100,55.4,1,1,0,0,2,0.5,0.716
3360,289008212,526,100,55.4,0,1,0,0,1,-0.5,-1.12
3360,289008212,526,100,55.4,0,1,0,0,2,0.5,-0.316
3360,289008212,526,100,55.4,0,1,0,0,3,1.5,-0.456
3360,289008212,526,100,55.4,0,1,0,0,4,2.5,0.848
3360,292392151,526,100,55.4,1,1,0,0,0,-1.5,-1.276
3360,292392151,526,100,55.4,1,1,0,0,1,-0.5,-0.988
3360,292392151,526,100,55.4,1,1,0,0,2,0.5,0.343
3360,292392151,526,100,55.4,1,1,0,0,3,1.5,0.811
3360,292392151,526,100,55.4,1,1,0,0,4,2.5,1.794
3360,301545251,526,100,55.4,1,1,0,0,0,-1.5,-1.772
3360,301545251,526,100,55.4,1,1,0,0,1,-0.5,-1.378
3360,301545251,526,100,55.4,1,1,0,0,2,0.5,-1.03
3360,301545251,526,100,55.4,1,1,0,0,3,1.5,0.128
3360,301545251,526,100,55.4,1,1,0,0,4,2.5,1.354
3360,301551491,526,100,55.4,0,1,0,0,0,-1.5,-1.772
3360,301551491,526,100,55.4,0,1,0,0,1,-0.5,-0.112
3360,301551491,526,100,55.4,0,1,0,0,2,0.5,0.227
3360,301551491,526,100,55.4,0,1,0,0,3,1.5,0.632
3360,301551491,526,100,55.4,0,1,0,0,4,2.5,1.047
3370,262083352,788,75.3,14.3,1,0,0,0,1,-0.5,-1.689
3370,262083352,788,75.3,14.3,1,0,0,0,2,0.5,-0.419
3370,262083352,788,75.3,14.3,1,0,0,0,3,1.5,0.573
