id,lnw,exper,ged,black,hispanic,hgc,uerate
6701,2.536,7.669,1,0,0,10,4.995
6701,2.398,8.649,1,0,0,10,6.695
6705,2.399,0.812,0,0,1,10,6.695
6705,1.828,1.754,0,0,1,10,11
6705,2.038,3.254,1,0,1,10,6.495
6705,1.819,4.054,1,0,1,10,7.6
6705,1.972,5.189,1,0,1,10,7
6705,2.541,8.574,1,0,1,10,5.795
6705,2.442,9.535,1,0,1,10,5.495
6705,2.779,10.535,1,0,1,10,8.5
6721,1.846,0.26,0,1,0,9,8
6721,2.169,0.8,0,1,0,9,9.6
6721,2.028,1.332,0,1,0,9,9.2
6721,2.115,1.772,0,1,0,9,11
6721,2.447,2.312,1,1,0,9,8.2
6721,2.32,3.216,1,1,0,9,7.3
6721,2.155,4.504,1,1,0,9,5.395
6721,2.624,5.774,1,1,0,9,4.195
6721,2.208,6.562,1,1,0,9,4.495
6721,2.442,7.582,1,1,0,9,6.195
6721,1.793,7.762,1,1,0,9,7.6
6729,1.645,0.26,0,1,0,8,9.2
6729,1.409,1.04,0,1,0,8,8.4
6729,1.462,1.828,0,1,0,8,8.2
6729,1.566,2.791,0,1,0,8,7.3
6729,1.563,3.701,0,1,0,8,5.395
6729,1.784,4.518,0,1,0,8,4.195
6729,1.66,5.345,0,1,0,8,4.495
6729,1.927,5.853,0,1,0,8,6.195
6729,1.975,7.026,0,1,0,8,7.6
6739,1.742,1.748,0,0,1,9,13.8
6739,1.462,3.069,0,0,1,9,10.9
6739,1.789,4.089,0,0,1,9,7.7
6739,2.748,5.493,0,0,1,9,7.1
6739,2.928,6.32,0,0,1,9,5.095
6739,2.956,7.339,0,0,1,9,7.7
6746,1.591,0.696,0,1,0,11,8
6746,2.168,2.072,1,1,0,11,7.3
6746,2.364,3.152,1,1,0,11,4.195
6746,2.824,4.255,1,1,0,11,6.195
6748,2.371,0.06,1,1,0,8,9.2
6748,1.748,0.495,1,1,0,8,11
6748,2.155,0.675,1,1,0,8,8.2
6748,1.502,1.495,1,1,0,8,7.3
6748,2.486,2.98,1,1,0,8,7.6
6759,1.702,0.98,0,1,0,9,9.2
6759,1.461,1.42,0,1,0,9,11
6759,1.856,2.48,0,1,0,9,6.868571
6759,1.418,3.249,0,1,0,9,6.868571
6759,1.404,4.024,0,1,0,9,6.868571
6759,1.839,5.124,0,1,0,9,5.395
6759,2.583,6.344,0,1,0,9,4.195
6759,2.353,6.424,0,1,0,9,4.495
6759,1.872,6.724,0,1,0,9,6.195
6759,1.906,7.456,0,1,0,9,7.6
6762,2.142,0.578,0,1,0,8,11
6762,2.487,1.303,0,1,0,8,8.4
6762,2.735,1.793,0,1,0,8,8.2
6762,2.482,2.505,0,1,0,8,7.3
6762,2.26,3.832,0,1,0,8,5.395
6762,1.602,4.987,0,1,0,8,4.195
6762,2.171,5.677,0,1,0,8,4.495
6762,2.148,6.587,0,1,0,8,6.195
6762,2.445,7.462,0,1,0,8,7.6
6770,1.782,0.53,0,1,0,10,8
6770,1.803,1.472,0,1,0,10,9.6
6770,1.645,2.607,0,1,0,10,9.2
6770,1.786,3.722,0,1,0,10,6.835
6770,1.75,4.684,0,1,0,10,6.835
6770,2.081,5.549,0,1,0,10,6.835
6770,1.929,6.507,0,1,0,10,6.835
6770,2.086,7.834,0,1,0,10,5.395
6770,2.569,8.924,0,1,0,10,4.195
6770,2.409,9.866,0,1,0,10,4.495
6770,2.59,11.066,0,1,0,10,6.195
6770,2.512,11.97,0,1,0,10,7.6
6778,2.497,0.263,1,0,1,10,8.4
6778,2.377,2.416,1,0,1,10,7.3
6778,2.086,2.506,1,0,1,10,5.395
6784,2.403,0.59,1,0,1,9,9.2
6784,1.535,1.259,1,0,1,9,9.2
6786,1.499,0.5,0,0,1,8,8.4
6786,1.257,0.76,0,0,1,8,8.2
6786,1.389,1.075,0,0,1,8,7.3
6786,1.526,1.955,0,0,1,8,5.395
6786,1.065,2.692,0,0,1,8,6.195
6790,2.03,0.8,0,0,1,9,5.395
6790,2.267,2.069,0,0,1,9,4.195
6790,2.22,2.858,0,0,1,9,4.495
6790,2.435,4.048,0,0,1,9,6.195
6790,2.396,4.835,0,0,1,9,7.6
6791,1.178,0.128,0,0,1,8,9.2
6791,1.856,0.875,0,0,1,8,8.4
6791,1.663,2.153,1,0,1,8,8.2
6791,2.403,3.653,1,0,1,8,4.495
6791,2.693,5.153,1,0,1,8,7.6
6792,2.093,1.421,0,0,1,12,6.595
6794,1.526,0.332,1,0,1,8,5.395
6794,2.238,1.563,1,0,1,8,4.195
6796,1.946,0.712,1,0,1,11,5.895
6796,1.902,1.612,1,0,1,11,6.9
6808,1.349,1.115,1,0,1,9,5.395
6808,2.156,2.269,1,0,1,9,4.195
6808,1.658,4.16,1,0,1,9,6.195
6808,1.893,4.858,1,0,1,9,7.6
6819,1.532,0.27,1,1,0,8,9.2
6819,1.461,0.695,1,1,0,8,11
6819,1.568,0.855,1,1,0,8,8.4
6819,1.558,1.62,1,1,0,8,8.2
6819,1.566,1.92,1,1,0,8,7.3
6819,2.309,2.18,1,1,0,8,5.395
6819,2.177,3.08,1,1,0,8,4.195
6819,1.997,3.72,1,1,0,8,4.495
6819,2.015,4.595,1,1,0,8,6.195
6819,1.628,4.628,1,1,0,8,7.6
6838,1.709,2.173,0,1,0,10,8.4
6838,2.137,3.013,0,1,0,10,8.2
6838,2.176,4.04,0,1,0,10,7.3
6838,2.799,5.136,0,1,0,10,5.395
6838,2.177,6.066,0,1,0,10,4.195
6838,2.179,6.816,0,1,0,10,4.495
6838,2.262,7.797,0,1,0,10,6.195
6838,2.339,8.739,0,1,0,10,7.6
6840,2.113,1.625,1,1,0,8,4.195
6840,1.997,2.297,1,1,0,8,4.495
6840,1.658,3.129,1,1,0,8,6.195
6840,1.386,3.873,1,1,0,8,7.6
6846,1.264,0.67,0,1,0,10,9.2
6849,2.23,0.154,1,1,0,10,8.5
6849,1.907,1.192,1,1,0,10,8
6849,1.854,2.452,1,1,0,10,9.2
6849,1.656,3.28,1,1,0,10,4.195
6849,1.372,3.934,1,1,0,10,4.495
6851,2.195,0.166,1,1,0,10,7.3
6851,2.442,0.321,1,1,0,10,5.395
6851,1.66,0.561,1,1,0,10,4.495
6851,1.896,0.629,1,1,0,10,6.195
6860,1.596,0.173,1,1,0,9,9.2
6860,1.484,2.254,1,1,0,9,4.295
6860,1.814,3.023,1,1,0,9,2.695
6860,2.197,3.643,1,1,0,9,4.395
6860,2.04,4.526,1,1,0,9,6.695
6861,1.63,0.8,1,1,0,9,9.6
6861,1.422,1.46,1,1,0,9,12.1
6861,1.491,2.365,1,1,0,9,11
6861,1.499,3.045,1,1,0,9,8.9
6861,1.789,4.854,1,1,0,9,7.3
6861,1.845,5.814,1,1,0,9,5.395
6861,1.303,7.214,1,1,0,9,4.795
6861,2.445,8.367,1,1,0,9,6.395
6863,1.632,0.048,0,1,0,11,8.4
6863,1.868,0.858,0,1,0,11,8.2
6863,1.789,0.998,0,1,0,11,7.3
6863,1.749,2.113,0,1,0,11,5.395
6863,1.946,2.896,0,1,0,11,4.195
6863,1.975,3.736,0,1,0,11,4.495
6863,1.893,4.104,0,1,0,11,6.195
6863,1.893,5.142,0,1,0,11,7.6
6867,2.079,0.769,1,1,0,8,8.4
6867,3.399,0.887,1,1,0,8,7.3
6867,1.644,1.497,1,1,0,8,5.395
6867,2.177,1.677,1,1,0,8,4.195
6867,1.372,1.727,1,1,0,8,6.9
6867,2.372,1.877,1,1,0,8,7.6
6868,1.884,0.08,0,1,0,8,7.9
6868,1.491,0.368,0,1,0,8,8.2
6868,1.455,0.918,0,1,0,8,4.895
6868,1.819,1.708,0,1,0,8,4.995
6868,2.45,2.784,0,1,0,8,5.295
6868,2.542,4.246,0,1,0,8,5.495
6868,2.496,5.227,0,1,0,8,5.395
6868,2.614,6.092,0,1,0,8,4.995
6868,2.635,7.188,0,1,0,8,4.995
6868,2.629,8.169,0,1,0,8,6.395
6900,1.186,0.1,0,1,0,8,9.2
6900,1.577,0.28,0,1,0,8,11
6900,1.761,0.56,0,1,0,8,8.4
6900,2.28,0.933,0,1,0,8,5.395
6900,2.651,1.685,0,1,0,8,4.195
6918,1.532,0.04,1,0,0,9,10.3
6918,1.563,0.88,1,0,0,9,16.2
6918,1.819,1.083,1,0,0,9,10.1
6918,1.61,2.217,1,0,0,9,9.1
6918,1.526,3.429,1,0,0,9,7.5
6918,1.484,4.756,1,0,0,9,6.495
6918,1.63,5.442,1,0,0,9,4.495
6918,2.197,6.499,1,0,0,9,4.995
6926,1.471,0.676,1,0,0,8,8.8
6927,2.283,0.231,0,0,0,10,6.595
6927,2.392,1.592,0,0,0,10,8.2
6927,2.164,2.573,0,0,0,10,8.8
6927,2.479,3.623,0,0,0,10,4.195
6927,2.549,4.642,0,0,0,10,7.3
6927,2.512,5.642,0,0,0,10,6.595
6927,2.783,6.604,0,0,0,10,5.095
6927,2.728,7.99,0,0,0,10,4.395
6927,2.663,9.009,0,0,0,10,4.395
6927,2.625,9.971,0,0,0,10,3.295
6927,3.063,10.936,0,0,0,10,5.295
6928,1.699,0.018,1,0,0,10,8.2
6928,2.037,0.576,1,0,0,10,8.8
6928,1.717,1.492,1,0,0,10,8.5
6928,2.054,2.453,1,0,0,10,7.3
6928,2.47,3.353,1,0,0,10,6.595
6928,2.482,4.488,1,0,0,10,5.095
6928,2.181,5.718,1,0,0,10,4.395
6928,2.806,7.122,1,0,0,10,4.395
6928,2.839,7.834,1,0,0,10,3.295
6928,2.918,9.161,1,0,0,10,5.295
6960,1.568,1.464,1,0,1,8,7.3
6960,1.725,2.637,1,0,1,8,5.695
6960,1.857,3.464,1,0,1,8,6.595
6960,1.903,4.714,1,0,1,8,5.095
6960,2.177,5.476,1,0,1,8,4.095
6960,2.459,5.976,1,0,1,8,4.195
6960,2.431,6.995,1,0,1,8,4.095
6960,2.263,7.957,1,0,1,8,5.195
6972,1.198,0.3,1,1,0,9,10.2
6972,1.418,1.411,1,1,0,9,5.695
6972,1.569,2.549,1,1,0,9,6.595
6972,2.401,4.24,1,1,0,9,4.095
6972,2.248,5.04,1,1,0,9,4.195
6972,2.351,6.175,1,1,0,9,4.095
6972,1.618,6.9,1,1,0,9,5.195
7023,1.491,0.162,0,0,0,8,5.32125
7023,1.987,0.738,0,0,0,8,5.32125
7023,1.95,0.838,0,0,0,8,5.32125
7023,2.012,0.918,0,0,0,8,7.2
7023,2.113,1.694,0,0,0,8,5.395
7023,2.13,2.27,0,0,0,8,4.595
7023,2.079,3.385,0,0,0,8,4.095
7027,1.335,1.827,1,0,0,11,9.8
7033,1.07,1.17,1,0,0,8,9.2
7033,1.328,1.6,1,0,0,8,10.5
7033,1.632,1.814,1,0,0,8,10.1
7033,1.714,2.094,1,0,0,8,9.8
7033,1.278,2.794,1,0,0,8,8.8
7033,1.737,3.948,1,0,0,8,8.1
7033,1.69,4.929,1,0,0,8,6.095
7033,1.732,5.833,1,0,0,8,7.5
7059,1.763,0.96,0,0,0,9,9.8
7059,1.71,1.92,0,0,0,9,13.7
7059,1.668,2.76,0,0,0,9,16.7
7059,1.455,2.772,0,0,0,9,12.7
7059,1.596,3.772,0,0,0,9,10.7
7059,1.738,4.772,0,0,0,9,10.54333
7059,1.187,6.041,0,0,0,9,9.5
7059,1.602,7.214,0,0,0,9,9
7059,2.032,8.214,0,0,0,9,5.995
7059,2.104,9.041,0,0,0,9,6.795
7080,2.192,0.21,0,1,0,10,7.5
7080,1.967,0.51,0,1,0,10,5.295
7080,2.012,1.47,0,1,0,10,5.995
7080,1.822,2.566,0,1,0,10,8.8
7080,2.778,3.778,0,1,0,10,5.395
7080,2.339,4.874,0,1,0,10,3.895
7080,2.12,5.912,0,1,0,10,3.695
7080,2.511,6.797,1,1,0,10,4.795
7083,1.461,0.407,1,1,0,7,10.1
7083,3.541,1.83,1,1,0,7,10.3
7083,1.307,2.274,1,1,0,7,9.5
7083,1.997,2.28,1,1,0,7,7.2
7083,1.504,2.382,1,1,0,7,7.4
7090,1.532,0.195,0,1,0,10,17.905
7090,1.491,0.3,0,1,0,10,18.505
7090,1.707,0.381,0,1,0,10,9.5
7090,1.386,1.574,0,1,0,10,7.4
7109,1.84,0.612,1,0,0,9,11.5
7109,2.042,1.637,1,0,0,9,7.7
7110,1.596,0.32,0,0,0,7,7.7
7110,1.349,0.46,0,0,0,7,6.095
7110,1.947,0.505,1,0,0,7,4.995
7112,1.714,0.729,0,0,0,10,7.7
7112,1.813,2.193,0,0,0,10,6.095
7112,2.113,2.713,0,0,0,10,6.495
7112,2.899,3.293,0,0,0,10,4.995
7112,2.015,3.473,0,0,0,10,5.595
7113,0.975,0.04,0,1,0,9,11.5
7113,1.389,0.045,0,1,0,9,6.295
7113,1.526,0.271,0,1,0,9,6.095
7117,1.461,0.14,0,1,0,9,6.395
7141,1.668,0.361,1,1,0,10,11.5
7141,1.034,1.453,1,1,0,10,6.495
7141,1.289,1.661,1,1,0,10,4.995
7142,4.229,0.189,1,1,0,9,7.3
7145,1.58,0.12,1,0,1,8,5.579166
7145,1.693,1.015,1,0,1,8,5.579166
7145,1.819,1.861,1,0,1,8,5.579166
7145,1.742,2.727,1,0,1,8,6.295
7145,1.932,3.919,1,0,1,8,7
7145,2.044,5.035,1,0,1,8,6.295
7145,1.997,5.795,1,0,1,8,4.495
7145,2.253,6.795,1,0,1,8,4.195
7145,2.263,7.583,1,0,1,8,5.195
7149,0.895,1.568,0,1,0,11,10.9
7149,1.166,2.131,0,1,0,11,11.9
7149,2.192,2.473,0,1,0,11,8.9
7149,1.738,2.719,0,1,0,11,7.7
7149,1.634,3.395,1,1,0,11,4.495
7149,1.686,4.12,1,1,0,11,4.195
7149,1.711,5.37,1,1,0,11,5.195
7173,1.576,0.247,0,1,0,10,10.2
7173,1.956,0.542,0,1,0,10,12.6
7173,1.684,1.406,0,1,0,10,7.1
7173,1.749,1.466,0,1,0,10,7
7173,1.484,1.926,0,1,0,10,7.3
7188,1.596,0.22,0,1,0,8,8.8
7188,1.558,1.54,1,1,0,8,4.995
7188,1.709,2.328,1,1,0,8,6.095
7195,1.491,1.103,1,1,0,10,11.4
7195,1.632,1.763,1,1,0,10,9.4
7195,1.418,2.303,1,1,0,10,8
7195,1.788,3.63,1,1,0,10,7.1
7195,1.847,4.688,1,1,0,10,6.9
7195,1.718,5.649,1,1,0,10,5.495
7195,1.705,5.769,1,1,0,10,5.595
7219,1.782,0.74,0,1,0,9,9.6
7219,1.892,1.721,0,1,0,9,7.95
7219,1.728,2.721,0,1,0,9,7.95
7219,2.001,3.778,0,1,0,9,7.1
7219,2.052,4.932,0,1,0,9,8
7219,1.788,6.163,0,1,0,9,7.1
7227,1.786,0.245,0,1,0,11,11.4
7227,1.835,0.445,0,1,0,11,9.4
7227,2.001,1.464,0,1,0,11,7.1
7227,1.972,1.674,0,1,0,11,8
7227,1.303,2.238,0,1,0,11,5.495
7227,1.73,2.276,1,1,0,11,8.4
7250,2.156,0.008,0,1,0,10,9.6
7250,3.213,0.014,0,1,0,10,11.4
7250,2.35,0.354,1,1,0,10,7.1
7250,1.962,0.474,1,1,0,10,6.9
7250,1.63,1.512,1,1,0,10,5.495
7250,2.263,3.566,1,1,0,10,6.695
7257,1.618,0.212,0,1,0,9,5.595
7257,1.712,1.002,0,1,0,9,7.6
7257,1.659,1.122,0,1,0,9,9.7
7277,1.525,0.365,0,1,0,9,7.8
7277,1.645,1.285,1,1,0,9,9.6
7277,1.29,1.94,1,1,0,9,7.198125
7277,1.455,1.953,1,1,0,9,7.198125
7277,1.596,2.953,1,1,0,9,7.4
7277,1.684,4.068,1,1,0,9,7.3
7277,1.387,5.088,1,1,0,9,7.4
7277,1.97,6.168,1,1,0,9,6.295
7277,1.997,6.938,1,1,0,9,5.895
7277,1.792,7.388,1,1,0,9,5.895
7309,1.569,1.03,0,0,0,9,9.9
7309,2.038,1.49,0,0,0,9,6.095
7309,2.081,2.14,0,0,0,9,4.895
7309,2.259,3.236,0,0,0,9,5.195
7311,2.115,1.167,0,0,0,8,8.6
7318,1.581,1.125,1,1,0,8,6.095
7318,1.714,2.201,1,1,0,8,9.8
7318,1.939,2.801,1,1,0,8,11.5
7318,1.318,3.061,1,1,0,8,5.495
7318,1.931,4.141,1,1,0,8,5.095
7318,1.755,5.372,1,1,0,8,4.895
7318,1.609,6.022,1,1,0,8,4.795
7318,1.464,7.003,1,1,0,8,5.495
7349,1.307,2.665,0,0,0,7,10.6
7349,1.26,3.781,0,0,0,7,7.3
7349,1.335,4.693,0,0,0,7,6.295
7354,1.652,0.154,0,0,0,8,6.095
7354,1.58,1.562,0,0,0,8,10.4
7354,1.084,2.066,0,0,0,8,13.2
7354,1.641,3.944,0,0,0,8,10.6
7354,1.437,4.826,0,0,0,8,7.3
7354,1.613,5.903,0,0,0,8,6.295
7363,1.423,0.36,0,0,0,8,15.6
7363,0.765,0.46,0,0,0,8,12.1
7363,1.89,0.955,0,0,0,8,10.6
7373,1.843,0.173,0,1,0,9,3.995
7373,1.376,1.192,0,1,0,9,4.595
7373,1.89,2.032,0,1,0,9,6.9
7373,1.576,3.002,0,1,0,9,9.8
7373,1.691,3.462,0,1,0,9,11.1
7373,1.573,4.43,0,1,0,9,6.295
7373,1.807,5.322,0,1,0,9,6.495
7373,1.601,6.582,0,1,0,9,5.695
7373,1.683,7.532,0,1,0,9,7.9
7373,1.484,8.686,0,1,0,9,5.795
7373,1.555,8.826,0,1,0,9,3.295
7373,1.609,9.086,0,1,0,9,3.695
7373,1.709,9.706,0,1,0,9,5.495
7406,1.596,1.373,1,0,0,8,4.495
7406,1.845,2.873,1,0,0,8,4.795
7406,2.008,4.162,1,0,0,8,4.395
7406,2.13,4.589,1,0,0,8,4.395
7406,1.792,5.57,1,0,0,8,4.395
7425,1.459,0.885,0,0,0,10,6.295
7425,2.028,1.865,0,0,0,10,7.9
7425,2.118,3.846,0,0,0,10,4.895
7425,2.13,7.168,0,0,0,10,4.995
7425,2.526,8.168,0,0,0,10,5.995
7431,1.576,0.763,1,0,0,8,7.4
7431,1.668,1.663,1,0,0,8,7.5
7431,1.75,2.641,1,0,0,8,4.895
7431,1.959,3.601,1,0,0,8,5.095
7431,2.012,4.716,1,0,0,8,4.795
7431,2.012,5.87,1,0,0,8,4.795
7431,2.245,8.139,1,0,0,8,4.395
7431,2.14,9.158,1,0,0,8,4.395
7434,1.586,0.2,0,1,0,10,6.295
7434,1.422,1.162,0,1,0,10,7.4
7434,1.485,1.312,0,1,0,10,7.5
7434,1.856,1.424,0,1,0,10,4.895
7434,1.914,2.239,0,1,0,10,5.095
7434,2.259,3.335,0,1,0,10,4.795
7434,1.462,3.415,0,1,0,10,4.795
7434,1.707,3.625,0,1,0,10,4.395
7434,1.883,4.644,0,1,0,10,4.395
7434,1.833,5.124,1,1,0,10,4.395
7444,1.645,0.698,1,1,0,10,7.4
7444,1.987,1.278,1,1,0,10,7.5
7444,1.39,2.354,1,1,0,10,4.895
7444,1.418,3.451,1,1,0,10,5.095
7444,1.65,4.508,1,1,0,10,4.795
7444,1.587,5.662,1,1,0,10,4.795
7444,1.856,6.854,1,1,0,10,4.395
7444,1.63,7.835,1,1,0,10,4.395
7444,1.558,8.895,1,1,0,10,4.395
7444,1.752,9.455,1,1,0,10,6.295
7456,1.885,0.305,0,1,0,7,5.395
7456,1.845,2.048,0,1,0,7,7.1
7456,1.635,3.009,0,1,0,7,6.395
7456,1.455,3.705,0,1,0,7,4.695
7456,1.596,4.667,0,1,0,7,4.995
7456,1.789,5.517,0,1,0,7,5.095
7456,1.749,6.9,0,1,0,7,4.895
7456,1.351,7.9,0,1,0,7,4.695
7457,1.668,0.962,0,1,0,6,6.395
7457,2.074,1.877,0,1,0,6,4.695
7457,1.932,3.377,0,1,0,6,4.895
7457,2.044,4.257,0,1,0,6,4.295
7457,2.13,5.295,0,1,0,6,4.695
7457,2.251,6.391,0,1,0,6,4.195
7457,1.407,7.276,0,1,0,6,6.395
7461,1.63,0.852,0,1,0,8,5.395
7461,1.445,0.932,0,1,0,8,7.1
7461,1.892,1.112,0,1,0,8,6.395
7461,1.345,1.192,0,1,0,8,5.795
7461,1.596,1.472,0,1,0,8,5.395555
7461,2.259,2.664,0,1,0,8,3.595
7461,1.932,4.03,0,1,0,8,4.895
7461,1.89,5.087,0,1,0,8,4.295
7461,1.842,5.787,0,1,0,8,4.695
7461,1.752,6.459,0,1,0,8,6.395
7519,1.658,0.54,0,1,0,9,7.1
7519,1.42,0.8,0,1,0,9,6.395
7519,1.573,2.405,0,1,0,9,4.995
7519,1.929,3.232,0,1,0,9,5.095
7519,2.049,4.636,0,1,0,9,4.895
7519,2.058,5.655,0,1,0,9,4.295
7519,2.079,6.54,0,1,0,9,4.695
7519,1.872,6.98,0,1,0,9,4.195
7519,1.832,7.961,0,1,0,9,6.395
7534,1.491,0.1,0,0,1,6,8.3
7534,2.118,1.158,0,0,1,6,4.595
7534,1.714,1.946,0,0,1,6,4.995
7534,2.259,3.004,0,0,1,6,5.195
7534,3.541,4.054,0,0,1,6,4.995
7534,3.094,4.804,0,0,1,6,4.495
7534,2.576,5.284,0,0,1,6,4.195
7534,2.996,5.704,0,0,1,6,4.395
7534,2.061,6.234,0,0,1,6,6.195
7547,1.846,0.325,1,1,0,10,4.595
7547,2.537,1.205,1,1,0,10,5.995
7547,1.532,1.894,1,1,0,10,7.5
7547,1.543,2.932,1,1,0,10,8.3
7547,1.562,3.51,1,1,0,10,4.595
7547,1.596,4.398,1,1,0,10,4.995
7547,1.566,4.536,1,1,0,10,5.195
7547,1.803,6.036,1,1,0,10,4.495
7547,2.251,7.536,1,1,0,10,4.395
7547,2.212,7.956,1,1,0,10,6.195
7549,1.376,0.18,0,1,0,8,4.595
7549,1.763,0.685,0,1,0,8,5.995
7549,1.547,1.666,0,1,0,8,7.5
7549,1.668,2.8,0,1,0,8,8.3
7549,1.693,3.62,0,1,0,8,4.595
7549,1.736,4.678,0,1,0,8,4.995
7549,2.357,5.717,0,1,0,8,5.195
7549,2.153,7.024,0,1,0,8,4.995
7549,2.177,8.14,0,1,0,8,4.495
7549,2.167,9.043,0,1,0,8,4.195
7549,2.146,10.159,0,1,0,8,4.395
7549,2.157,11.043,0,1,0,8,6.195
7557,1.788,1.038,0,0,1,11,5.995
7557,1.763,2.038,1,0,1,11,7.5
7557,2.074,3.019,1,0,1,11,8.3
7557,1.794,4.038,1,0,1,11,4.595
7557,1.819,5,1,0,1,11,4.995
7557,1.838,6.038,1,0,1,11,5.195
7557,2.267,7.173,1,0,1,11,4.495
7557,2.493,8.077,1,0,1,11,4.195
7557,2.549,9.5,1,0,1,11,4.395
7557,2.592,10.308,1,0,1,11,6.195
7559,1.54,0.591,0,0,1,7,6.695
7559,1.576,0.715,0,0,1,7,11
7559,1.439,1.456,0,0,1,7,9.8
7559,1.455,2.054,0,0,1,7,6.495
7559,1.7,2.661,0,0,1,7,7.6
7559,1.593,3.596,0,0,1,7,7
7559,1.601,4.784,0,0,1,7,7.855
7559,2.413,6.284,0,0,1,7,6.395
7567,1.412,0.795,1,1,0,8,7.6
7567,1.096,1.91,1,1,0,8,7
7572,1.749,0.696,1,0,1,8,5.895
7572,2.911,0.837,1,0,1,8,5.095
7572,2.015,1.677,1,0,1,8,5.495
7572,1.282,1.737,1,0,1,8,8.5
7589,1.629,1.008,0,0,1,10,4.895
7589,1.824,1.95,0,0,1,10,6.695
7589,1.669,2.912,0,0,1,10,11
7589,1.748,3.835,0,0,1,10,9.8
7589,1.75,4.58,0,0,1,10,6.495
7589,1.768,5.02,0,0,1,10,7.6
7589,2.259,6.097,0,0,1,10,7
7589,2.086,7.597,0,0,1,10,5.895
7589,2.208,8.674,0,0,1,10,5.095
7589,2.248,9.354,0,0,1,10,5.795
7589,2.04,10.374,0,0,1,10,8.5
7594,1.803,0.705,0,0,1,10,11
7594,1.815,1.705,1,0,1,10,9.8
7594,1.804,2.667,1,0,1,10,6.495
7594,1.778,3.782,1,0,1,10,7.6
7594,1.789,4.754,1,0,1,10,7
7594,1.798,5.889,1,0,1,10,5.895
7594,1.747,7.042,1,0,1,10,5.095
7594,1.909,8.119,1,0,1,10,5.795
7594,2.079,9.023,1,0,1,10,5.495
7594,1.529,9.863,1,0,1,10,8.5
7641,1.248,0.516,1,1,0,11,6.595
7641,1.788,0.916,1,1,0,11,5.695
7641,1.645,1.256,1,1,0,11,8.6
7641,1.729,2.256,1,1,0,11,10.4
7641,1.845,3.217,1,1,0,11,8.3
7641,1.656,3.937,1,1,0,11,9
7641,1.464,3.991,1,1,0,11,9.8
7641,1.749,4.611,1,1,0,11,8.6
7641,1.773,5.109,1,1,0,11,7.2
7641,1.792,6.301,1,1,0,11,5.795
7641,1.711,7.128,1,1,0,11,7.4
7714,1.712,0.3,0,1,0,9,5.895
7714,1.527,0.885,0,1,0,9,7.8
7714,1.491,0.99,0,1,0,9,14.8
7714,2.142,1.242,0,1,0,9,12
7714,1.103,1.382,0,1,0,9,12
7714,1.307,2.277,0,1,0,9,11.5
7714,1.66,2.597,0,1,0,9,8.6
7714,1.609,2.889,0,1,0,9,6.795
7714,1.57,3.689,0,1,0,9,6.295
7758,2.575,1.304,0,0,0,10,3.995
7758,1.987,1.979,0,0,0,10,7.7
7758,1.418,2.279,0,0,0,10,6.095
7758,2.633,2.299,0,0,0,10,6.195
7758,1.526,2.349,0,0,0,10,6.9
7758,0.967,2.889,0,0,0,10,5.195
7758,1.314,3.594,0,0,0,10,4.495
7780,2.737,4.198,1,0,0,8,4.395
7780,2.297,5.064,1,0,0,8,3.395
7803,1.376,0.68,0,1,0,7,4.595
7803,1.892,1.738,0,1,0,7,5.795
7803,1.856,2.603,0,1,0,7,3.795
7803,1.887,3.751,0,1,0,7,4.395
7803,1.389,3.792,0,1,0,7,5.395
7803,1.61,4.812,0,1,0,7,5.695
7803,1.707,5.784,0,1,0,7,6.395
7803,2.353,5.892,0,1,0,7,4.995
7803,1.335,6.258,0,1,0,7,6.195
7803,1.57,6.398,0,1,0,7,5.595
7812,1.418,0.942,1,1,0,8,4.395
7812,1.433,2.058,1,1,0,8,5.395
7812,1.932,3.385,1,1,0,8,5.695
7812,2.218,4.19,1,1,0,8,6.395
7812,2.145,5.15,1,1,0,8,4.995
7816,1.491,0.134,0,1,0,9,5.795
7816,2.042,0.154,0,1,0,9,4.395
7816,1.464,0.641,1,1,0,9,5.595
7837,1.49,0.175,0,0,1,9,4.695
7837,1.725,1.213,0,0,1,9,3.595
7837,1.353,1.538,0,0,1,9,4.895
7837,1.984,2.253,0,0,1,9,8
7837,1.972,2.358,0,0,1,9,9.3
7837,1.749,3.758,0,0,1,9,9
7837,1.667,4.682,0,0,1,9,7.8
7837,3.046,4.79,0,0,1,9,5.495
7837,1.974,5.982,0,0,1,9,4.495
7837,1.473,6.614,0,0,1,9,5.195
7839,0.939,0.623,1,1,0,9,7.4
7839,1.885,1.928,1,1,0,9,9.3
7839,1.238,3.238,1,1,0,9,9
7839,1.351,3.548,1,1,0,9,7.8
7839,1.303,3.618,1,1,0,9,5.495
7839,1.709,5.118,1,1,0,9,5.195
7840,1.879,1.346,0,0,1,7,2.895
7840,2.868,1.924,0,0,1,7,4.695
7840,1.987,2.756,0,0,1,7,3.595
7840,1.71,3.305,0,0,1,7,4.895
7840,1.668,3.383,0,0,1,7,10
7840,1.632,4.463,0,0,1,7,7.4
7840,1.596,5.151,0,0,1,7,8
7840,1.885,6.266,0,0,1,7,9.3
7840,1.318,6.526,0,0,1,7,9
7840,1.386,6.596,0,0,1,7,4.495
7840,1.57,6.756,0,0,1,7,5.195
7847,1.879,0.442,1,1,0,10,6.495
7847,1.919,1.462,1,1,0,10,7.8
7847,2.058,2.442,1,1,0,10,7.4
