distid,scid,sid,g3_fall,g3_winter,g3_spring,g4_fall,g4_winter,g4_spring,g5_fall,g5_winter,g5_spring
38,38-3,38-3-13,174.41260028311206,177.17182600596198,205.58131132949683,192.8094438070373,199.72201957809352,193.34558534578076,197.18249232035407,200.25405514670754,199.9226489141509
38,38-3,38-3-14,182.883702053501,179.09163668192144,192.06582805264836,193.178481768898,189.79174968113404,196.90718433071945,189.3589638157044,204.10300850657958,194.1805315910887
38,38-3,38-3-15,190.35965016217372,191.96324704159773,198.43145061576024,203.01039337749071,208.95391203601332,206.0269136701184,205.53578819547164,220.55394642652863,216.18098322708158
38,38-3,38-3-16,183.6781986541136,189.98020762175886,200.35243682899159,201.5207948477975,199.46539197600282,204.76745272509464,206.35557892179258,202.74841623208155,202.90445329032286
38,38-3,38-3-17,176.08456688868813,182.2478094187448,193.47259768515644,178.94973876480165,193.21441418158594,197.21814844212008,195.94520266494834,199.26401970510634,195.8562095377341
38,38-3,38-3-18,204.02773542059168,210.07518707173332,219.67382694732032,216.60284602058792,218.08131161921656,225.18874156187883,218.36607722260703,225.25030589948196,220.1861183895574
38,38-3,38-3-19,179.61369511143894,191.09220406851352,194.14319470614032,191.90573266188218,206.815985111038,197.16579959395676,191.2457343824261,196.45973010199702,195.64685309640265
38,38-3,38-3-20,192.0182529511123,195.51584600127305,212.89343727839545,211.6947237699701,220.19595034164212,220.12330024496526,226.2986057793951,234.6762084334588,246.4375002986626
38,38-3,38-3-21,206.55342430671834,209.88344786944995,216.29576819852718,213.50278996676704,216.21368340250197,217.62354751863646,218.13088058545677,227.0010319684753,233.07718045673124
38,38-3,38-3-22,192.0876565983997,187.43897318633196,206.34525994718325,185.7589972205456,200.51969196885588,198.08025969816654,197.45188630810102,204.98039258366336,212.16907002690928
38,38-3,38-3-23,179.1741751011251,190.78798816691204,192.26876518679055,187.63662338849957,198.8904973307124,205.05748806832275,200.5159519018147,206.28327320700294,202.40671119532726
38,38-3,38-3-24,192.48195236043512,203.35975092902387,203.10047835016258,209.02635492829924,212.43227097079492,211.35586430313685,207.44434845267077,212.58239977838093,223.10277945963315
38,38-3,38-3-25,194.34810537206803,206.60541265316172,220.62004381893928,214.34129368404805,216.27656738255052,221.25866761785016,216.65134643937884,223.2540476822403,226.5453626998533
38,38-4,38-4-1,190.5457869503789,183.39234875896418,191.98889399036167,184.04012948510606,184.51381794017524,210.38293019609543,204.57789684479314,201.0400718270088,208.03657705336087
38,38-4,38-4-2,194.26676271078392,205.47228435353287,218.48224034365367,216.36435115411132,215.0910128245894,223.5340016490476,211.61417287204415,217.59138237176893,236.44705487844044
38,38-4,38-4-3,176.89835622018848,179.91993163480348,186.88058226393213,181.68096957918334,188.0437124946216,208.49061103797413,201.88299923259905,198.00653564363603,207.44525428573695
38,38-4,38-4-4,176.15883778736986,191.43352796049814,198.36908132667494,195.27547257886556,199.94201115155894,199.27153103601293,207.40012431432507,212.54836475116633,207.0038495022606
38,38-4,38-4-5,175.1724080009345,183.61256753394943,192.5532558811766,190.52036529403344,191.67893808647585,205.98292505325344,212.04822867391448,205.31039380944804,213.00010555759192
38,38-4,38-4-6,180.5751710895543,187.37312205432644,201.5318816228333,191.342614398369,194.78574771627484,200.46332777386863,200.60934558378784,203.23943632055406,210.68031196243064
38,38-4,38-4-7,179.41583514700687,188.48835818459838,200.15191656169486,193.6761097652408,197.9697916501536,208.58944765830933,204.97351691261704,224.2991908832328,216.73289465335668
38,38-4,38-4-8,176.2893881990135,184.89528429184742,187.4745442206725,180.96896034392137,179.95343688490306,186.8066132284036,186.5430615635562,193.23069178306477,201.82726283958792
38,38-4,38-4-9,195.34347364870732,199.7340725868974,199.27939993025447,205.01085269483204,210.41486107651662,217.16620761583042,210.784062095945,217.7608628900304,222.37823961608808
38,38-4,38-4-10,197.8578943310879,194.5473959129593,206.4496715856763,200.19192821549592,197.60502518986257,215.52773669741975,211.02152646423045,210.14284222365248,211.43059293211212
38,38-4,38-4-11,180.30748165522346,180.31438484348448,184.29521130153216,179.72512233007973,197.2656717043202,191.09584561182217,191.64483236715628,195.51441885041135,186.04923144028484
38,38-4,38-4-12,172.93446667027823,175.40601615241823,176.45521568450866,187.84482589356708,186.99893885525697,183.64664794168502,188.67240107026467,192.19779005610937,195.9655177820914
38,38-4,38-4-13,175.91820853724172,191.62162053866197,185.148554472389,182.79295372388336,185.00826261271786,193.06111491912617,191.44339897143635,197.95840082556543,200.64857048202032
38,38-4,38-4-14,177.6148337599997,197.32892989862654,203.88776929980355,192.29784753047338,201.4976787888418,215.902693787575,211.09906938062838,227.06993300506684,226.53338814896787
38,38-4,38-4-15,182.69386344136439,184.65462593087224,197.96536216439353,188.79004233892647,193.7707340651836,194.23308952186417,188.11432871203445,198.67779714069223,207.12373241224512
38,38-4,38-4-16,199.89398270442373,200.07748041233828,209.99422353473838,191.34992337387118,205.722609050367,202.6046737177205,206.78175956821516,217.04580479560826,212.5712525770543
38,38-4,38-4-17,180.59931725832465,192.39581134202643,195.30812532318902,200.4395731116413,209.191542021276,205.10526889983555,202.42107306017638,202.7560554025405,218.87945356559905
38,38-4,38-4-18,197.24331101410752,199.8065832284338,205.1391233853985,202.2576696535494,207.84690388828704,207.426825792564,202.4511271078763,212.9985376974326,212.41865288256184
38,38-4,38-4-19,197.92050838171,205.9518449099056,212.3463292952324,203.52047403439093,210.61041726944015,223.24792624086982,210.89032785735458,224.07030955954357,224.71896158578394
38,38-4,38-4-20,171.16146697598612,180.3550935170064,181.10618303302365,187.22425522454307,188.15687836807365,192.30549404234984,187.21515457395307,200.49357812416554,208.41404482462275
38,38-4,38-4-21,195.3242022187524,209.33709196601558,200.70527086292606,199.26775759259678,203.81679180175135,218.96928969652396,205.88344062656614,208.8017893328319,227.1512368458144
38,38-4,38-4-22,170.7084350708254,182.79460073587015,184.54224605932365,178.91342130035278,184.12164488528643,200.66790403442303,184.4471391196352,205.1840090640943,206.05614235250687
38,38-4,38-4-23,188.1651468009927,185.93920207526207,198.0757513671702,197.14490113149944,201.02952667642873,201.39710930532252,209.4433895551128,210.16211352442255,219.29433003456532
38,38-4,38-4-24,181.44682496577727,183.99409325463478,194.24667426184095,195.31506957205934,197.41058824281296,208.8125492521966,203.5041831044983,202.23091159908495,206.28726827816297
38,38-4,38-4-25,183.14333267854155,186.67073759507093,196.1151980686703,191.90119982357015,195.73149182882645,206.82235300325033,195.7966040035768,202.2723564473114,217.12803175749926
38,38-5,38-5-1,188.7976130120483,186.6514744844953,190.68267561543493,187.4023025156711,191.03244307278942,203.39213833188407,203.06098585751442,200.03771387319702,212.36538176579725
38,38-5,38-5-2,186.3814150113174,192.83272246642,196.4658416570331,199.22456235309699,200.88492287513716,220.41419788206534,212.07559811575715,225.8239625381969,226.02861126166053
38,38-5,38-5-3,192.771408787128,200.17024271028393,211.11736434700867,209.25920350841216,209.49276517637716,207.38675772846616,219.48618814491223,220.57694404319,228.79190585558274
38,38-5,38-5-4,184.3811045914053,192.34045231238278,197.71566817927095,200.34160774468444,206.73824435332403,214.72054197175757,213.58345328016125,225.29918387735609,222.15352299101193
38,38-5,38-5-5,196.85247452776628,208.76246067797848,197.44451023422425,203.1942306560283,209.36111686975738,212.30832194552386,232.10103829171535,216.67946166798322,227.04161851129106
38,38-5,38-5-6,212.68129406824326,220.27384601323593,226.03991090997104,219.33902911544766,227.63773737632764,233.44280194509986,236.3037797873822,234.43434199462692,230.45700415458978
38,38-5,38-5-7,188.14387612136372,198.19354006964872,211.1922680419933,207.55960030021996,215.40276958571945,222.80978405864482,211.07933820414385,226.58328951485794,234.97518081831672
38,38-5,38-5-8,205.3281263288283,207.28628238611938,215.58861208254453,213.3427807858266,224.7684705791418,211.6665846458609,218.65037068374852,242.2466475222213,234.01868348339954
38,38-5,38-5-9,188.61510951687205,202.5523454628534,206.50472497467254,201.54624260499546,202.7190787255393,217.54823706003316,214.34609165818188,209.22073794457856,215.71884861193735
38,38-5,38-5-10,197.94310571280118,203.10819712018088,216.6492238087414,206.57096258311446,224.00082656357318,226.1702950782702,224.21503841112863,230.90998370071142,236.2313301537244
38,38-5,38-5-11,176.31861525645374,181.55483192950385,182.60549446455457,178.4183520919742,182.30051036505446,191.42507279939528,187.01877920378385,203.06479415389103,196.74035916189982
38,38-5,38-5-12,199.6275071910176,203.10930649910293,205.5214032453343,204.00614046693778,215.72824108215096,222.43563515002532,232.4123697912832,233.06538203161722,233.3941658577699
38,38-5,38-5-13,189.0257756358197,187.76444025831432,206.8547329287794,197.1626955730248,204.18247584391085,211.51272595983403,213.17798755247446,222.0765696895114,224.29922875647878
38,38-5,38-5-14,185.96312537004994,183.70710045505626,186.3716777450873,201.04720685074636,192.88423650996916,198.92111738050613,207.6702807942241,202.43770981734698,209.17902682565796
38,38-5,38-5-15,185.9128665102296,187.43212633011564,196.49752101569734,184.66516830556125,182.0258794158561,192.05798096566517,186.41673749524105,198.54845835702645,208.41122030447403
38,38-5,38-5-16,179.7547641366591,195.88000152873073,204.58858986180726,196.3810687371138,211.65757969247719,203.97295934572725,205.322486432019,214.60864805931675,214.84135532781283
38,38-5,38-5-17,182.40693313511687,189.38847604471195,198.0926566049535,188.22363738094688,195.65935138965045,197.24733028972486,201.63323946837625,201.61466093592168,205.3626056985419
38,38-5,38-5-18,183.8104660845807,195.87490435388548,194.9804806596255,193.28757177576358,203.4262180070354,220.14191152555009,210.77737802944907,212.82297624815814,218.323489854831
38,38-5,38-5-19,173.01554465064342,187.42900712596338,191.33985299554013,189.04291273325933,197.20156372896346,192.4193478094531,197.61445888605127,205.40175516978667,203.9426129762517
38,38-5,38-5-20,189.149242649764,201.719483861582,211.67439334514657,207.32573015063437,205.76987052166632,202.06036860741335,210.45044425902523,207.12944843643535,212.57992331774906
38,38-5,38-5-21,191.51822902508715,196.8292779850352,202.37444816185845,197.4611139206209,206.45582240731545,216.0507594096783,222.03259865697945,226.59984225168915,223.4617500066153
38,38-5,38-5-22,189.71254110132261,202.11109325378595,208.03174865359398,201.324355898615,210.5679898518796,218.88529290575354,213.2524747349229,212.72585506728896,228.89290156653004
38,38-5,38-5-23,182.55877315363756,201.28642122555456,195.60385477283342,192.64825857444777,197.10242338323155,199.09995832581097,210.3178978789587,203.79088760008915,227.11950649567328
38,38-5,38-5-24,194.4825550595916,190.40483188120172,214.1449313089073,210.0329077264941,210.68837910858574,224.69072701341574,216.70951907585308,227.5426031909552,237.069225275787
38,38-5,38-5-25,192.69012064338537,193.2586681426589,205.5809085909257,199.41141763225062,211.6235122238103,216.19013663682892,205.18567071675307,214.8962940635102,222.17718643656696
38,38-6,38-6-1,194.85450109370493,204.65032996024453,224.30631752722076,200.59978541910388,206.0257718386363,219.16695030655012,206.11058223868287,220.3011903671711,222.11997618241605
38,38-6,38-6-2,187.9202037700181,192.79086874621686,192.12304552676702,185.7640246076911,203.8052389727199,205.99655021959634,202.13684235053495,199.55276684092914,211.1638777656282
38,38-6,38-6-3,171.2460486371456,185.85612617202906,186.51375043255817,180.12177949769207,185.39677046527711,191.3294395577646,188.32273611778106,199.07975512683527,191.54997813514092
38,38-6,38-6-4,198.92098622668115,199.6396391719139,207.0236261241254,204.9792098103292,220.2605402973907,213.82857808149717,222.66932238337787,222.4187266068808,233.68362738154352
38,38-6,38-6-5,184.934158630105,202.0323593060808,203.35552422737314,195.58481219952358,203.54790230208627,215.73170240509947,213.88843756852935,219.98906590565485,218.86744441808335
38,38-6,38-6-6,202.1755776041441,203.10115234120724,217.69099120902013,199.2903218867122,207.49353404468718,217.28462153489664,224.31934734109015,214.25287992855334,230.15213380915523
38,38-6,38-6-7,192.0746752868897,192.2847694175847,192.75265148354305,204.60983275857961,210.0600335218329,206.81315788326984,192.2988439881504,213.13757818022498,216.14650378299967
38,38-6,38-6-8,200.61537813660456,211.6328699440124,219.32455276934763,212.21204936984927,219.34424443167163,230.3530319962306,231.84924934064762,223.30215344070248,245.93266905244175
38,38-6,38-6-9,199.9273473896391,206.26028554495525,202.992520852783,206.39992315374118,216.2428049182253,223.22515882574731,221.36397752636728,227.18350687361115,235.33875851066742
38,38-6,38-6-10,195.4523340837441,216.8915401158741,227.3232559268321,219.12200028837634,227.9276610871307,230.12100665030366,227.56230038221597,233.86046161549527,240.8630322687996
38,38-6,38-6-11,195.40364654748853,193.0645130798509,205.12960364797206,200.57064003204127,197.02253699662432,217.3305432111896,202.7984479004816,207.2468034494372,208.25703662701454
38,38-6,38-6-12,204.04882929419102,207.84972243476162,205.43238444422528,212.53887811474064,218.19682613586946,218.80066076781696,225.04253165725177,222.6363365228667,227.86415233967782
38,38-6,38-6-13,172.9991243331218,186.0027213151132,186.7608562429773,188.0731303510013,189.5486335403645,195.7298028463389,195.90940531823418,204.9365392209977,201.1129367968277
38,38-6,38-6-14,186.4748323167645,187.7752413773511,197.20967086779552,195.6035780598708,197.26451879076822,192.27800194686913,203.6584293545546,199.75049120216994,198.31310472259713
38,38-6,38-6-15,192.14811688388676,208.86170485159292,211.0550449685517,206.33881276778027,219.83695863596265,225.9159997178511,225.7622402468919,234.50877528638412,234.82828163198332
38,38-6,38-6-16,197.80229468517686,196.44138933765998,210.6449415041672,207.97588407039092,203.2586953913742,210.7057109689026,208.7013982578388,212.12954945621397,223.38531958364004
38,38-6,38-6-17,192.05957488470256,196.3928365087871,192.68811742508407,196.4524547059576,205.97094382235005,203.48104446427072,206.58018823671523,220.7688373851768,221.95790361958456
38,38-6,38-6-18,186.29598059353307,178.86933736472125,194.6258684720567,190.20775629725452,196.32963314673165,199.87130638984797,196.31285023359806,203.9012023305615,206.53527089744927
38,38-6,38-6-19,191.7359920043684,207.03724206856114,219.3239922101595,213.2909060546793,214.61972064444393,231.9574266947056,229.61403978811717,220.73599459552668,229.24791933962132
38,38-6,38-6-20,202.4297569989628,207.92909531681812,226.3636281171379,223.94022460495665,232.32581543312497,234.9960431489001,231.45144827308056,246.20352682091928,252.4118383551752
38,38-6,38-6-21,186.1995365416087,186.9829549299341,199.5517135523607,187.61227649733064,197.80697132915822,213.32846600589346,208.7542437974882,207.99582037786544,214.89376257870796
38,38-6,38-6-22,181.4972911043975,181.88814491493565,188.76542085724932,187.4573469885551,194.47898086711427,211.37182920024907,203.5245361348804,204.0921250918572,212.3015793008536
38,38-6,38-6-23,196.03721011188844,207.06121670608195,204.9436846411583,197.79902690002143,205.69117547621252,210.23829178822817,221.69752073084496,227.5831857808769,234.53102229366434
38,38-6,38-6-24,190.20086862806852,196.03418971810038,199.88277886656837,195.92982382401496,207.8357942493867,210.75670476335222,208.94344864724448,216.80652370592938,217.9666185967092
38,38-6,38-6-25,191.36968763615167,204.32452737697517,214.72098394966585,211.67627700772354,216.60030758646195,232.79476716920638,224.5308869568644,231.31148735121855,235.12731037721315
38,38-7,38-7-1,186.1961890831613,183.24590007304624,195.20695096076227,195.0271116236478,198.88654181081813,193.8093678517198,197.79967068969157,196.91726405305386,195.59691195941733
38,38-7,38-7-2,189.84379779380492,192.07499947255604,202.86386082779737,199.93133190984432,212.67901486462367,210.38406615577998,208.6306485622803,209.71677857344625,217.43517429045147
38,38-7,38-7-3,187.82897142066017,186.30652650547626,187.1165629656535,188.77180385645048,196.78028705798135,196.93932459448888,195.79017216607014,205.23959253789909,212.51402681059122
38,38-7,38-7-4,182.62902447693784,192.89577842180432,204.93899170511156,197.805481350997,208.58172467269307,224.55508897839957,217.1802246941369,212.6061682852618,225.5323558004713
38,38-7,38-7-5,190.65903532496986,194.76643214830224,200.4627705399619,202.4792514751371,200.7188801621224,213.10711623802774,217.68638314476212,212.01850154244858,227.8165026435384
38,38-7,38-7-6,199.68505141184013,209.71829412544963,212.81275090832656,213.2367657326468,225.85821129764224,227.02775759213102,218.52164567598575,228.23661261274322,237.23102037723444
38,38-7,38-7-7,200.21470580787712,203.79034904323632,209.5094219848481,209.79232880122154,214.69702260908878,219.926700473809,224.38588285698918,231.44281967724558,234.83236823872542
38,38-7,38-7-8,182.4789664243669,184.8999915466892,199.11494400711865,202.57507439009603,201.49819640152262,207.50942822848344,203.73081375214778,195.88687381112794,217.45380329096295
38,38-7,38-7-9,187.36181538214856,185.6135777050296,194.73901565998793,190.84179248236353,194.73899194162786,197.84298326682966,198.99813463672882,208.12852875756633,205.87806017067246
38,38-7,38-7-10,200.2733455806134,197.50130258461505,204.08564187802958,202.30408383187378,212.44493842036974,215.92937196473474,223.87711612001343,221.47757459823274,225.05535947695813
38,38-7,38-7-11,200.27482309302158,200.47685956980567,209.8143858632004,200.98414043792812,199.96297905656795,205.586548860404,210.18321586042435,202.15164263691386,217.86919239487915
38,38-7,38-7-12,194.5214038346965,185.24104029836474,204.61365847178843,202.02516133671807,201.90219395005036,209.65101768810806,210.83645654543318,214.03201522921972,222.24804978495365
38,38-7,38-7-13,161.96001135998978,179.4690616359146,184.2646315918079,175.17572144765862,180.89067237798247,197.27996752357853,190.54059970748125,182.74590366710083,180.17156628242185
38,38-7,38-7-14,177.0616160014657,179.1789649054792,180.734875879238,183.40022022871187,189.99946575261833,188.46049772388434,180.34625707466978,189.77251403502532,190.42441567319466
38,38-7,38-7-15,189.53671480240612,191.61663467796407,194.66439384831003,195.4498423258779,195.10614954937205,203.51242091276805,197.45508212655767,199.5044304779175,208.18482936617505
38,38-7,38-7-16,176.94831111458683,183.01050085413462,180.13429497127422,187.65410833300703,191.25418106183923,195.5213811113222,194.11006611714876,201.4820431554041,194.40924413136972
38,38-7,38-7-17,193.18704961282904,200.2923153220862,201.95829186848516,184.25087009926256,201.61676688220993,212.63711419402452,199.10268139120677,197.18832582831632,212.5422463318929
38,38-7,38-7-18,194.13635729577177,203.6161269879968,205.70608479373,208.44784490643556,213.29484636517049,220.26093312601407,215.97828551920526,220.3313993814807,229.75746080521697
38,38-7,38-7-19,188.8583400876821,194.508515827202,199.92980203431318,191.39064146405534,183.21547528084432,197.05178139608444,183.17123125648214,195.2011802722062,202.89667224228555
38,38-7,38-7-20,199.78757838735356,206.19766590155217,202.47768052050816,206.52824015967482,206.15485318112167,216.62140727392068,210.39593302251416,218.96223573745814,222.38900706190978
38,38-7,38-7-21,189.45505427639316,196.0871662284655,203.66668942796437,206.24626902715553,201.32737324494116,207.1537906438899,201.8418993825794,220.24014319759772,223.94444970247355
38,38-7,38-7-22,170.74413093666854,182.92346220482347,173.04050386449887,179.11474310539512,187.3301784905555,175.07020465090696,182.22730429173956,191.95350445404517,186.7240681897436
38,38-7,38-7-23,190.86991231309136,183.27315371029974,177.03173002447627,190.64577360938407,185.20823148460306,203.0903117390882,188.365686017464,198.96589773756446,193.50491622056313
38,38-7,38-7-24,170.44439601294891,170.4513390466738,184.59500213098474,180.6580631956453,178.0011037590057,194.71413719257353,177.76839262455684,188.06565995361217,192.66223611051794
38,38-7,38-7-25,185.5955957512546,190.50741676073977,204.25675054985578,199.73257368295356,206.87459920441285,211.124051728749,213.86206565500888,215.94262429224634,222.2610320775539
38,38-8,38-8-1,179.99162175082046,181.3840644373925,184.62926341234373,186.50337735653045,203.72008100727567,194.9397362200579,198.2196755971662,212.92178027866026,209.14083325673982
38,38-8,38-8-2,180.86711025108283,186.52186393564702,190.54492173793042,180.9656981221878,193.10271822146566,194.01895824744506,190.9877666200977,199.5575439121558,194.6409612282152
38,38-8,38-8-3,185.97025277079047,193.66279982458295,198.116427983127,193.56403640784924,196.17787712203003,194.36776995788057,191.0304825476736,199.54440010577724,207.96073064847997
38,38-8,38-8-4,187.62447412908313,187.12523070074855,202.90497661599326,213.14755614675664,191.83846104667936,198.25273955605664,199.1893298245052,208.55094220834434,215.54814035341025
38,38-8,38-8-5,174.37706819864903,171.61132627132565,184.4365393356107,179.1909296109543,182.6417548521086,189.60061952338768,177.74999596748987,183.2794574977582,186.69332487850363
38,38-8,38-8-6,184.86846554098753,186.77395597453096,193.08232118054187,190.15362017536637,201.1909948035873,194.1514916173651,191.04661114309653,197.20356067077338,199.06811501471617
38,38-8,38-8-7,190.3759864779448,191.84482925526052,201.91471983885606,198.2495235439555,210.1297644355244,205.08937685638375,201.86500204239815,211.87828472835372,213.84481751018674
38,38-8,38-8-8,198.3194852284398,205.98662639277902,216.87367808582454,207.81111506480076,214.3907782260664,215.40189220943995,215.52835305518207,226.33285080453152,224.7319280940707
38,38-8,38-8-9,185.09474372402377,189.77483985867428,195.670157251456,188.17077140709927,197.09452797398882,197.09336502439288,186.6232803117695,205.16649686193963,204.39953577519532
38,38-8,38-8-10,195.22930439642397,209.00238774083226,202.71332626248892,211.75975446400025,212.2181039130468,214.15008983023523,211.3461981072571,215.18628593660466,219.9071883842551
38,38-8,38-8-11,203.45241351848682,200.51798833299472,203.8908546178771,214.04132485136606,218.51799531841627,227.74015307040267,207.20815730235063,206.5569890522543,212.7878012589316
38,38-8,38-8-12,187.6334068832974,198.18836010676532,192.18530144035287,191.2085082725336,190.62108472474435,202.1293412597391,192.668485658687,198.7671076584121,206.84814804673331
38,38-8,38-8-13,200.23278593144087,202.32427320017723,209.7723343126176,202.10057493352144,211.641297309117,206.90704633627266,212.87041872414466,215.04615459033303,228.09498429405045
38,38-8,38-8-14,181.51896973733176,193.17989223621976,188.5998847454451,185.8045028921492,192.91044819453782,206.458033702911,193.61928336345963,205.99517768559917,208.79814454396234
38,38-8,38-8-15,189.0223299898855,190.71687084573492,191.7678356144783,198.87106039977675,206.31018978325926,205.39056782388357,204.59465514714663,207.00391095070128,209.46055943470606
38,38-8,38-8-16,188.27861244131645,190.21267203160585,194.34222311366756,187.06934120121747,196.88658996160007,199.18401111916447,194.76136861559826,197.14844265821674,197.97803121811174
38,38-8,38-8-17,176.26121000751337,190.05630127989164,194.40226407447165,195.05080201124315,197.87657482327333,200.4081123219705,196.47780884657354,206.53573605683604,210.32608869417945
38,38-8,38-8-18,189.45851265655583,199.92062332725138,197.2972450483793,193.67415297876337,189.57839720867977,203.25551004364442,195.0642185579529,203.81329799812272,213.71956352378197
38,38-8,38-8-19,176.38346540702514,171.60692298629021,177.60624995375008,167.78785593225666,176.66002652274787,171.14289350466694,162.1623372593094,173.36647709738082,167.37614776293432
38,38-8,38-8-20,211.78190360293317,207.17858424153604,214.20968148929333,206.1709406853791,220.71261715969112,236.51869889977544,218.90713721078768,221.2173086062658,240.1173989748137
38,38-8,38-8-21,201.82043974274805,202.20559937236686,199.4769177811897,199.25215952876368,212.95997030512137,217.79748886812882,206.7362514206184,215.09290356513895,225.37954387500054
38,38-8,38-8-22,190.3267436746326,213.49472275680984,213.8305489428433,212.92579319952262,212.42753709494497,229.87959976009145,221.9710171492594,228.29542767602558,233.83923750093365
38,38-8,38-8-23,190.34377441226877,204.86835749943094,206.86448984521482,200.86812851425972,212.77049236592967,213.2280952439505,210.77624754373738,216.00778538334222,220.57316165046566
38,38-8,38-8-24,189.28336981836682,197.14124591012114,200.2307829235818,205.06039906855602,208.11803532133274,208.1901255503021,207.26681742655347,213.99232801286053,226.2460505095962
38,38-8,38-8-25,196.5048335553453,191.98590982116113,204.66488101841836,195.3724427169394,200.2704147694848,215.9832921820251,213.5899133368743,198.99946614093687,204.82820099296305
38,38-9,38-9-1,200.60380453505314,207.12516900569057,215.86353655966747,207.20316050554607,227.91970468861837,219.8974624637765,223.7556422956692,230.53889638999308,244.34533948241358
38,38-9,38-9-2,195.95559360122374,210.54901682641304,209.73796590614484,205.97749768693984,207.5174109682975,221.05995220794526,211.69068474662248,225.6039478172612,243.1989822184773
38,38-9,38-9-3,193.98147043414386,183.71061167205235,197.0332053241627,191.81376698577674,204.54458139276164,202.7818965665766,210.77159317323472,209.5264147098848,218.1583069401336
38,38-9,38-9-4,191.42126400026456,209.04914625884913,189.93426815401173,203.46829649328714,209.82377417118465,223.13789643632515,208.43809954088312,222.5380627048342,218.62151384063085
38,38-9,38-9-5,195.33917239768513,201.13841147386535,201.45091934875842,195.6311213414262,210.71058505304575,222.38740263585245,225.4255196640479,221.59800415093807,230.04409662766435
38,38-9,38-9-6,188.9264429884078,206.2395740943734,204.81394720522573,201.12122633618986,212.79237936242652,222.45160173889766,221.0746488011154,226.4506605091551,239.02170186432733
38,38-9,38-9-7,184.86360352348143,191.5761370218339,186.03236942426216,187.51133764319002,193.2591092174909,203.35030959661515,196.50959460206798,211.10300323767154,204.49038580334934
38,38-9,38-9-8,182.7287324941738,188.4464174945961,192.2709324032042,185.9867456074424,188.719722164087,203.2283564001233,191.51209602383705,199.56534303244055,206.85856224514714
38,38-9,38-9-9,172.81148650546154,183.8417059431373,174.15990532273284,185.50050416481503,187.68847165794645,187.27939310988512,193.26337580215707,188.91149697796368,199.97271514462855
38,38-9,38-9-10,187.82945571424972,194.20073201917612,199.58852139226073,205.6048001883648,208.58268513382924,216.39865861100003,202.12981298279516,223.7495073702947,233.33019474485286
38,38-9,38-9-11,186.63192812228462,189.5116386019461,200.33952481406394,193.35506197162763,208.38363505394005,208.27612630768414,212.8108065771922,206.72411343082496,218.43921672292873
38,38-9,38-9-12,183.22112056274003,189.76786098994197,195.994097487685,196.82056486276,200.44907585460842,212.08982421282755,205.8763571286201,208.3887828260426,212.5221522282246
38,38-9,38-9-13,175.04591603548226,180.63714476781865,196.17329164680146,191.45217131913716,202.58392926363152,196.91868851456394,200.70789215739816,197.14377005226507,214.334079907566
38,38-9,38-9-14,181.171404781863,188.95760895696287,209.2588364719727,198.60912879852842,207.9117466920449,206.9497108792855,217.76034862748608,213.98363013682177,220.81177886025637
38,38-9,38-9-15,188.57061270290652,209.25824072522903,205.93899863184524,203.09917817031516,211.19517427195368,216.8580508396321,226.06434584772907,227.56423081860663,226.63380748365236
38,38-9,38-9-16,196.51677265666157,203.1663839522041,210.53016788278845,195.8497643482869,206.02087924932096,213.40992532046516,212.89670634416532,214.22325627665052,221.14331358821397
38,38-9,38-9-17,195.29880026209338,196.1514966250555,201.2664797290706,203.7695821982444,200.90421661282224,217.6995087646216,208.56264725955336,228.46358860363594,227.01655650887713
38,38-9,38-9-18,199.87295146431578,215.3403045283405,214.29892069117162,225.6324640733752,239.51555783715236,236.2969225027086,223.10584349216663,234.11221175963024,243.3215738481901
38,38-9,38-9-19,194.11616131008736,195.16582252743143,203.13839076185036,204.6880193233469,213.14029898585926,214.75066834728997,224.41497803273532,222.55379927028451,225.74485528484666
38,38-9,38-9-20,179.8882935434625,184.14359456849064,194.65382093963595,194.06424982051539,202.21619069836214,210.66819653489412,207.79434284278554,218.3573883190675,221.77710666706082
38,38-9,38-9-21,188.1942663288374,194.81883761935967,191.91885222033858,192.6017644115881,201.09978396759317,214.48356104074318,198.07784601468992,208.6761697710043,195.16911613655472
38,38-9,38-9-22,195.58140915518504,194.5529790774509,200.20981645005386,206.79281467847161,207.84369421991806,216.1544770828887,219.83646049940717,223.6690009304602,229.28795000682612
38,38-9,38-9-23,197.2747016054634,196.34339862555288,205.84775346409756,210.68574253054894,206.00008527076457,200.57470061718288,205.7862467022863,224.06607844141385,214.53482491568195
38,38-9,38-9-24,182.00959772031607,182.59261702786483,202.5242297260656,198.9331916189307,205.93684165320258,206.2846927344056,204.33986026158468,201.86877850816654,222.2834272373816
38,38-9,38-9-25,190.83428348294572,197.34769853294995,198.88983907603586,208.75810019098824,206.94758960404778,216.69906275191613,217.8339149544968,216.22770126366567,221.95414143609514
39,39-1,39-1-1,209.79526832600706,211.58326632461285,228.60814747329152,227.30359801606676,231.17971647535055,240.87161581387704,237.39509439555923,240.9260963574427,250.1904881996376
39,39-1,39-1-2,179.28168410076296,195.61493147327576,191.3149475776357,187.44042984907523,199.5747611458651,199.52689240643278,188.94967694560978,200.4236885047614,197.01506329231293
39,39-1,39-1-3,202.71182734512968,207.80019034536608,213.85828833517925,218.78952648585823,226.80435832087537,218.7147179144493,223.29767701342178,225.85904073194908,228.95780377038895
